,T01,T02,T03,T04,T05,T06,T07,T08,T09,T10,T11,T12,T13,T14,T15,E01,E02,E03,E04,E05,E06,E07,E08,E09,E10,E11,E12,E13,E14,E15,S01,S02,S03,S04,S05,S06,S07,S08,S09,S10,S11,S12,S13,S14,S15,V01,V02,V03,V04,V05,V06,V07,V08,V09,V10,V11,V12,V13,V14,V15
V01,-0.0064951281969006765,0.059835781892104714,-0.07059925828303097,0.07392922223630789,0.26774172573436145,0.01817884547958611,0.3658228282921394,0.022952442011510792,0.09997535329255346,0.002610270231684892,0.06979549990008775,0.08590824163220281,-0.022933773666014956,0.1643455657453762,0.1378993658584736,0.0420474331585568,-0.13181204705131938,-0.17498247966230032,0.14552656239915085,0.20386973405946346,0.027446411823830466,0.15394905997875022,0.1248766229228448,-0.027397109475496915,0.24589027245408993,0.213643022635682,0.12340320213832412,-0.2267965213391946,0.06668562913167587,0.22016690600431488,0.17166050868014934,-0.08609825154625222,0.33825980418653084,0.042934872672431165,0.11155545819530552,0.3625650040225732,0.34386480976205264,-0.0029786122028321277,0.21409607909851602,0.2032517693738596,0.18276310469269683,0.16930182186347598,0.16507229038621338,0.1617405614693344,0.13031861935264247,1.0,0.45932977282356985,0.2722902762962442,0.32637927359609753,0.17345368404819556,0.1940703122516593,0.235245258516503,0.22961638873705437,0.10719112612030207,0.17048947711295973,0.38261593273434863,0.18181692848361777,0.4280034541319729,0.3635936306056119,0.2671705857621036
V02,0.02585545582805628,0.2483136405980474,0.28916577080177513,-0.056569161378982775,0.14923219605064392,0.17607378828837603,0.28718139546223936,-0.053733171835897854,0.0750252436511916,0.1501811920961294,0.30074056897875817,0.24470234121585535,0.192628994761826,0.23088651062680798,0.16936868658894594,0.024017962598503736,-0.0746206624352184,-0.16211522380485716,0.042093627569071895,0.17327375748497748,0.06254450001223766,0.1307882232529029,0.3229155186869585,-0.15564896026881633,0.17290849176781067,0.33191501096838116,0.2072239772964179,-0.1236342985859674,0.286263778507886,0.4185958302120988,0.20165958794067024,0.12460063817163672,0.139444233514028,0.06655327418190302,0.07253292134826474,0.31749683462427347,0.3849208805544028,0.12458995242163971,0.29178897334922826,0.222030938192997,0.24339795257536193,0.23152998345180884,0.17613255942089487,0.2235663612749855,0.299710285299355,0.45932977282356985,1.0,0.2697585034253417,0.38987713815129604,0.2824933422296057,0.2623202372588152,0.3099342935619342,0.31305659248298695,0.171629568325161,0.3319462349040132,0.35896664051958466,0.3443922403504009,0.2662321543371258,0.2712042792514944,0.2215748313206176
V03,-0.04927189754894867,0.15181202933701177,-0.060027283158501435,0.15958957632965515,0.027507324283041187,0.21463742977776243,0.018851837084290463,-0.003881673660980445,0.07833183428998465,0.07676811985086003,0.26565917769361197,0.12353160464899707,0.1343679932845092,0.02667820945524018,0.10424506158568964,0.1713409413459117,-0.10469668921027747,-0.10499973439999233,0.043976202146465145,0.03154512523879408,0.03565233345943842,0.11752053098833902,0.27332300504735746,0.04749552983682312,0.15908169899459804,0.2583435291626531,0.34692611528240114,0.007736785042287412,0.17525673848235473,0.30825135258047326,0.19626899662797045,0.16421409168190615,0.38682970798829797,0.24006032658480259,0.06853411281242645,0.2502213961516753,0.25759110168550614,0.10068261996701587,0.47647759001743684,0.12022869926279804,0.16876312124869974,0.07723265328312881,0.43808214078385427,0.3328789946399438,0.3731059907332063,0.2722902762962442,0.2697585034253417,1.0,0.44354878109244567,0.3283885139809677,0.329200209644266,0.30789200153118707,0.3143841992559993,0.32078992699899544,0.47300625936678614,0.2377162946971146,0.4426825978389813,0.2853413632215268,0.3604119124074774,0.4103118790921779
V04,0.010619477356993295,0.04684469615032757,0.22672392193676338,-0.08291399991086686,0.11700843390029754,0.13963187074749653,0.21248823197106836,0.030683905678161025,0.012022763361432464,0.1531768280393848,0.30858696183029216,0.2275838737103565,0.12500131652826804,0.03324230671083543,0.15255033155186562,0.015125331997221214,0.05915659582415947,-0.11935388911028258,-0.041524653583960854,0.024050675160639558,0.002956690359159869,0.06199540394802802,0.20638407704059686,-0.04016584289223562,0.10646714573530604,0.3044264558894022,0.1314549371027634,0.07582046551658858,0.11005861859482707,0.16017492172366374,0.12467467972321979,0.26947225638370764,0.18919710500114484,0.19912899037234785,0.1690910236452799,0.3498528887471437,0.3971547018964132,-0.04423668791343255,0.3954104773407391,0.3334982578842387,0.2514026845392095,0.12882885571921426,0.35452797063714986,0.21509221309354018,0.32194951977932196,0.32637927359609753,0.38987713815129604,0.44354878109244567,1.0,0.3828358302513778,0.43649743042558975,0.3639650294082246,0.42284305980559245,0.36341511422963213,0.3818503721811468,0.3290836358517426,0.334698753688958,0.3561601200684794,0.3301134385970498,0.3940868304381654
V05,-0.12340395547892119,0.00445745176147749,0.07812313565152486,-0.16853730620894228,-0.01513089081513388,0.24357550513731097,0.1733949029619496,-0.0716225159834928,0.11094622830415417,0.016007216310708228,0.14499091565553787,0.126542495482616,0.1523958129928354,-0.1333904192109254,0.008317450694675342,0.16502014771507972,-0.11128532459041733,-0.18995156945568278,0.19416773672084575,0.09166734816187877,-0.07031689104799457,0.15089347851113125,0.038004746623384884,0.07795753710241568,0.13158186361979476,0.2926922285667785,0.20056801084312142,-0.12848431437462265,0.1007559155683401,0.29932979832361245,0.10905463061921301,0.21903295330263772,0.2951237517837382,0.3575341947984626,0.13703492848212123,0.34305399775783124,0.34275207440395405,0.20358307451252708,0.3001946704585598,0.15108040425773442,0.30277600637312585,0.23188369697441621,0.15720838408971718,0.3309703985674399,0.23655374130653112,0.17345368404819556,0.2824933422296057,0.3283885139809677,0.3828358302513778,1.0,0.5158684543418053,0.5908880260888156,0.38585460610017,0.2776298183154286,0.33475730115534413,0.20699346373353006,0.4179911150361838,0.3286706799490538,0.327047762860389,0.4732645111885172
V06,-0.03342351959001971,0.04119168420884001,0.09358339922487217,-0.08146337767781073,0.27402311282598024,0.1988023590508381,0.07899744701940613,-0.03152952309268561,-0.02543151777725381,0.09045418038208558,0.2837737485724508,0.22487607972290088,0.2959136657542887,-0.1190906648642728,0.28063886859407844,0.034785125306076393,-0.03567517960587868,-0.0448894856932516,0.11276557990057887,-0.050326606530524176,-0.09346100987775831,0.1942192725395756,0.10831112039440861,-0.07700747804310916,0.2024268201224232,0.30655211942953126,0.1670403152740594,0.18353948066479495,0.17473747611033824,0.20066681113346652,0.2274478385022177,0.11230543786429589,0.25351999872866693,0.07001760735488453,0.2191180951687621,0.29106247824787757,0.3260205114730689,-0.01781207988385936,0.3135949776639342,0.2277886986073189,0.4998544056809194,0.10333345058150958,0.2733801123018364,0.33999587587611774,0.37643309417390397,0.1940703122516593,0.2623202372588152,0.329200209644266,0.43649743042558975,0.5158684543418053,1.0,0.48363073100431553,0.3835679560253855,0.422514548877027,0.35245530262196334,0.3282012099568796,0.46775988624294723,0.3299497288028491,0.2757523125980126,0.4445654043574991
V07,-0.027704153028576685,0.025380331437333894,0.18667670694149444,-0.023557096869790465,0.048774799535422644,0.16326417172273197,0.19587002887474897,0.03562687899755621,0.17190296114445774,0.11338835759425833,0.23242756244825588,0.16798488577978204,0.3393776774200173,-0.09179272244070316,0.016712603641811,0.2455482712753918,-0.07714551617912296,-0.19958308769573876,0.17783965431358506,0.32307251171881435,0.09926367217833719,0.48760510419883396,0.10583631512260532,0.27142049135189206,0.37276260979711634,0.41221894824382543,0.2738954029226464,0.12434624461776624,0.17747577517241725,0.2647049984928828,0.2727987840093556,0.23591022984607724,0.2766553307215101,0.26924856174357215,0.10133681472175139,0.4052720311734418,0.3334564211141613,0.16970977967848047,0.379014122803935,0.2620010094907875,0.4208444741236331,0.31363206461593574,0.23381233475529684,0.38400773375066255,0.2347573673611841,0.235245258516503,0.3099342935619342,0.30789200153118707,0.3639650294082246,0.5908880260888156,0.48363073100431553,1.0,0.6515259709690223,0.4953206890620732,0.4332527208864366,0.2531356266308605,0.4905984156602722,0.4931461467844642,0.4630615129082052,0.45285597607034195
V08,0.046979137517254174,0.15552924635058904,0.15127908743387064,0.10577133178158822,0.11824449054631357,0.05702568132344502,0.2733186944750972,0.06297481703207676,0.08202979008068044,0.11680352585657136,0.2368835065167493,0.1762820502689363,0.3363950186951812,0.08749997301391244,0.13688377550213032,0.09956368163014193,-0.12566220754054092,-0.20343408147591968,0.12514161515097957,0.2166783572806392,0.1184326792026251,0.4473447977192373,0.156397124661767,0.22368585957892162,0.18934040190329968,0.3271267878791411,0.2288920595605447,0.16232515130429995,0.14950862889881725,0.21493986698845896,0.16249611263201144,0.26924301904215525,0.17004820750343502,0.1695725211056206,0.06947246244621441,0.45205743487354405,0.2415092917356142,0.10471509772595987,0.27114173729718316,0.3968801855863346,0.3534431343391325,0.2309424791327785,0.3975599067128701,0.3706969771905031,0.37868581253808026,0.22961638873705437,0.31305659248298695,0.3143841992559993,0.42284305980559245,0.38585460610017,0.3835679560253855,0.6515259709690223,1.0,0.33539876046630973,0.6334183060921685,0.3232254172669236,0.5385480126966031,0.45488329123620697,0.4235015177216976,0.3626442623537984
V09,-0.11814774645413559,-0.07332051552983998,0.3165034522208454,-0.03913098583194951,0.04067554509787234,0.18351526078011823,0.037064899030540485,-0.10430510429604216,-0.00731446206961154,0.13071370812295585,0.25748520973581845,0.2296230873086815,0.15282868431884536,0.06956574591199295,0.17764406984673423,0.04223464168578252,-0.05043571666616772,-0.12955543386344204,0.2121383756303035,0.1323685613396602,0.11558967985968409,0.31114726934624204,0.34296055365412437,0.07867836477133726,0.3097520411679581,0.4257169291997031,0.11390363890286676,0.07945101709626347,0.19148369368999635,0.19216104375013326,0.20832141202918958,0.17340203858429537,0.10738014763291884,0.2185872787490844,0.25493216224895615,0.33660528941135576,0.2820800809158471,0.08150044332840987,0.4240851288402717,0.20522864360442813,0.3116185156485092,0.10492069749069985,0.2830946432371707,0.47043608801723213,0.28050397425692747,0.10719112612030207,0.171629568325161,0.32078992699899544,0.36341511422963213,0.2776298183154286,0.422514548877027,0.4953206890620732,0.33539876046630973,1.0,0.3493007602447998,0.2611040067985276,0.31996097651940925,0.5626914383514261,0.37907573703776376,0.4163996106928083
V10,-0.0188038442862681,0.1275882059880459,0.12274976475847038,0.02738032200389235,0.1564149466400466,0.08226866152474911,0.2422838691307598,0.11392770546849297,-0.07476430408308728,0.20629436467103668,0.39067869188148724,0.2947109755265578,0.3288378177091586,0.1428216132605833,0.12901371617291477,0.01876049956689832,-0.0116217118384173,-0.09512542984900119,0.11083201308695115,0.11394514345433038,0.06230325963174654,0.28486963413058297,0.1993623838316279,0.1527358628939276,0.10365625770308019,0.33714003357758976,0.21582320507701755,0.11887027700919331,0.12335435512736123,0.11873027043226196,0.14087673182165603,0.42838213997627117,0.2751293230479778,0.26619832809128724,0.16462364297446686,0.45610814374352643,0.2596402145504898,0.24314538565709626,0.4166639941121655,0.30445947645831833,0.1636080521282725,0.2758151358108718,0.5152574875661995,0.3663340933390453,0.41344780386397406,0.17048947711295973,0.3319462349040132,0.47300625936678614,0.3818503721811468,0.33475730115534413,0.35245530262196334,0.4332527208864366,0.6334183060921685,0.3493007602447998,1.0,0.33850997249006676,0.5654151358211258,0.3940977609497875,0.24813993883035199,0.37189909895852247
V11,0.004853178742996343,0.24382228334896086,0.0652083455398202,0.043539588905786436,0.2257361172400767,0.1581192773788231,0.2877370001936484,0.21256403043288058,0.19829096323585868,0.01321964713734261,0.31333553834162203,0.024067046173323347,0.14830042535771668,0.16152083277812113,0.21790015387318826,0.021642525742191842,-0.18959130048583503,-0.0855277939718506,0.20744463943014868,-0.0002708622197324641,0.18414738602071326,0.2914950617771468,0.02621716762582788,0.07995011380842916,0.199686764878767,0.16448972591172778,0.27719558397315275,0.007585395895602613,0.1866637696914385,0.27513213483780186,0.21105514817550602,0.09193229101369284,0.33666311514890596,0.09937400477376303,0.15720253756140998,0.3792569006322139,0.29658994960845775,0.0636541726176918,0.4037838132611681,0.393068867142299,0.2421511614474489,0.22980213662070165,0.2867460080896741,0.21646107680406676,0.2998577751244687,0.38261593273434863,0.35896664051958466,0.2377162946971146,0.3290836358517426,0.20699346373353006,0.3282012099568796,0.2531356266308605,0.3232254172669236,0.2611040067985276,0.33850997249006676,1.0,0.3276441537626673,0.37781569353610406,0.43722011048232223,0.2497678436276604
V12,-0.16324976206939862,0.08514430767425081,0.1272152378180015,0.02063941889294999,0.05147034508492116,0.1304668980881726,0.16625225909010677,-0.027497248679147074,-0.012069277683345793,0.13412479041662892,0.25322761285311085,0.11166643285278671,0.22298908533212145,0.09946158974863709,0.13793210247696455,0.13347442582585894,-0.03974740589352003,0.019020428925718428,0.06695392253909078,0.2393941725306217,0.10316814312399211,0.3369223764824932,0.19848494927765292,0.2777293932527106,0.18604230865788643,0.2597380739692086,0.2083568067478473,0.05037226215344796,0.16682223069494423,0.3219564959250609,0.2511908972361277,0.2551218739121935,0.2122274647090569,0.12406129543138596,0.2613078907548664,0.3550423801047298,0.42054720246772515,0.07359300599109048,0.37620787749953033,0.13014896294099865,0.2991357618866568,0.1358211297497096,0.334352478944701,0.4174382425372944,0.470255703655987,0.18181692848361777,0.3443922403504009,0.4426825978389813,0.334698753688958,0.4179911150361838,0.46775988624294723,0.4905984156602722,0.5385480126966031,0.31996097651940925,0.5654151358211258,0.3276441537626673,1.0,0.3847658455775051,0.4250557968397263,0.3825463447781864
V13,-0.1185322858152327,-0.028825540098028336,0.11573799469247749,-0.05760785201285939,0.06634839107775993,0.0993169817698878,0.2852907111486456,0.04207354906148321,0.02589034505571265,0.18926351955211845,0.32010984355489003,0.19097095024248636,0.2583995760232877,0.19083803964673193,0.171932852565096,-0.007871113569742877,-0.11333310491110314,-0.19215630724695032,0.17003641784402465,0.20634318003219845,0.09909361753170302,0.26682952498446694,0.09415291114045507,0.11352833810342665,0.22710140331702006,0.23612472225890463,0.02101351828506625,-0.12796573076126858,-0.03310101932420214,0.11468742652790972,0.18245354168263095,0.08543758304915394,0.20187718077403993,0.2444132770228581,0.3117425029611914,0.35543725517987823,0.2930665261958469,0.04659027020482911,0.3874601487117071,0.14509723925450713,0.23622512277728253,0.17862036670030665,0.2856622095062708,0.47204880799938137,0.19261004787247848,0.4280034541319729,0.2662321543371258,0.2853413632215268,0.3561601200684794,0.3286706799490538,0.3299497288028491,0.4931461467844642,0.45488329123620697,0.5626914383514261,0.3940977609497875,0.37781569353610406,0.3847658455775051,1.0,0.5594334505093526,0.3740054600101313
V14,-0.04412323826205356,0.05858795268634236,0.053907306751997536,0.022846401260878956,0.18865705576712938,0.11453867696850303,0.30367803597783244,0.01622023077405114,0.1619701274633096,0.02354593205817294,0.1558258317210142,0.01115848917816931,0.12475784230477203,0.17152443132428818,0.22714316717965838,0.18869570102629224,-0.13486898284191143,-0.16756320164875518,0.163954944778638,0.133926006564601,0.046672037239025986,0.34496523190249523,0.09094672203815443,0.21674090348789019,0.3426060606060606,0.31095379150278785,0.280959165916203,0.04240984545371277,0.07016478919727219,0.3311365732329813,0.11740070748203014,0.08934736454911686,0.12078944307583336,0.1567834421924487,0.1392001322597118,0.36949196446320787,0.3739616748418065,0.14196280988451762,0.4333746216512559,0.18998416765258677,0.4129741383533898,0.09394826528351938,0.3642189217730985,0.3666124317364691,0.21779595666896598,0.3635936306056119,0.2712042792514944,0.3604119124074774,0.3301134385970498,0.327047762860389,0.2757523125980126,0.4630615129082052,0.4235015177216976,0.37907573703776376,0.24813993883035199,0.43722011048232223,0.4250557968397263,0.5594334505093526,1.0,0.3181152420536824
V15,-0.06984957786404568,-0.028467423261298027,0.22189172585907582,0.08230538570867706,0.15832617156216636,0.38134237208664,0.11667225695966865,-0.05357488469951349,0.1933295284439732,0.20439083260316482,0.3126513106023383,0.27794093670404035,0.20226359058922153,0.037705460796882175,0.19870265914939284,-0.020236816723704174,0.030608891445796104,-0.13446993406185284,0.12939180299729716,0.21513507851277028,0.1321306881171323,0.29072503927270515,0.15828495846579052,0.1635118701098896,0.34893684652491386,0.3292587882187317,0.35453952827943175,0.041154591133276554,0.28369414947650284,0.40756750899990707,0.19481400700415835,0.25196762038391396,0.25437092055256133,0.33040844313580214,0.2067513222768634,0.2709011647825254,0.344362918632944,0.20797235332933997,0.3129491248760835,0.4022630977826519,0.355305479257628,0.33893873087181026,0.32901746928045916,0.38199853476896184,0.2978191346901619,0.2671705857621036,0.2215748313206176,0.4103118790921779,0.3940868304381654,0.4732645111885172,0.4445654043574991,0.45285597607034195,0.3626442623537984,0.4163996106928083,0.37189909895852247,0.2497678436276604,0.3825463447781864,0.3740054600101313,0.3181152420536824,1.0
